登番,選手名,地力3連対,全国6走,実6_2着率,実6_3着率,実6_2_3,期待6_2_3,残し残差,補正2着率,全国6ST,当地6走,当地6_2_3
4785,木幡純也,38.1,27,3.7,14.8,18.5,16.6,1.2,4.0,0.22,3,33.3
4851,関浩哉,65.1,42,11.9,23.8,35.7,34.0,1.2,11.8,0.131,2,50.0
5036,福田翔吾,51.3,38,5.3,18.4,23.7,22.0,1.2,5.6,0.186,1,100.0
5387,戸田海咲音,2.2,88,0.0,2.3,2.3,0.8,1.2,0.0,0.187,3,0.0
4589,塩崎桐加,50.8,25,8.0,16.0,24.0,22.0,1.2,7.5,0.203,1,0.0
4663,籾山佳岳,55.6,15,0.0,26.7,26.7,24.2,1.2,3.8,0.153,0,
5462,山浦槙,2.4,41,0.0,2.4,2.4,0.8,1.2,0.0,0.216,0,
3813,佐藤大介,68.1,31,9.7,29.0,38.7,37.1,1.1,10.9,0.214,0,
4099,吉永則雄,63.7,28,14.3,21.4,35.7,34.0,1.1,13.3,0.142,1,0.0
4111,奥田誠,53.1,31,6.5,19.4,25.8,24.2,1.1,6.8,0.184,2,100.0
4175,川尻泰輔,57.5,27,14.8,11.1,25.9,24.2,1.1,12.2,0.15,2,50.0
4371,西山貴浩,54.5,31,6.5,19.4,25.8,24.2,1.1,6.8,0.167,0,
4496,内堀学,68.8,31,32.3,6.5,38.7,37.1,1.1,26.1,0.13,3,33.3
4627,藤原菜希,64.2,28,14.3,21.4,35.7,34.0,1.1,13.3,0.144,0,
4894,原村拓也,42.5,33,0.0,18.2,18.2,16.6,1.1,1.4,0.221,0,
5054,佐々木大河,64.7,28,10.7,25.0,35.7,34.0,1.1,10.9,0.147,2,50.0
5141,大澤風葵,66.0,28,10.7,25.0,35.7,34.0,1.1,10.9,0.136,3,66.7
5180,藤本紗弥香,32.4,16,6.2,6.2,12.5,10.4,1.1,4.5,0.223,0,
5186,遠藤圭吾,38.9,33,0.0,18.2,18.2,16.6,1.1,1.4,0.193,1,0.0
5382,山下心一,12.0,75,2.7,5.3,8.0,6.7,1.1,2.5,0.174,0,
5445,一ノ木匠,2.3,44,0.0,2.3,2.3,0.8,1.1,0.0,0.155,0,
3838,伊藤啓三,52.3,34,8.8,14.7,23.5,22.0,1.0,8.1,0.169,0,
3839,川合理司,27.3,41,2.4,9.8,12.2,10.9,1.0,2.8,0.22,4,25.0
3897,白井英治,64.7,31,9.7,25.8,35.5,34.0,1.0,10.2,0.137,1,100.0
3944,山口裕二,64.4,31,16.1,19.4,35.5,34.0,1.0,14.6,0.22,0,
4109,谷津幸宏,58.6,40,7.5,22.5,30.0,28.7,1.0,7.9,0.144,4,50.0
4156,浜野孝志,57.0,39,2.6,23.1,25.6,24.2,1.0,3.9,0.175,0,
4237,大峯豊,67.4,31,9.7,25.8,35.5,34.0,1.0,10.2,0.156,1,100.0
4243,西村歩,58.0,40,15.0,15.0,30.0,28.7,1.0,13.3,0.192,1,0.0
4324,海野康志郎,68.9,18,16.7,22.2,38.9,37.1,1.0,15.2,0.141,0,
4555,富永大一,52.8,39,10.3,15.4,25.6,24.2,1.0,9.5,0.191,1,0.0
5147,田中勇輔,31.8,25,4.0,8.0,12.0,10.4,1.0,3.5,0.157,3,0.0
5398,鐘ヶ江真司,25.4,83,0.0,12.0,12.0,10.9,1.0,0.6,0.194,0,
5406,小畑楓夏,2.2,156,0.0,1.9,1.9,0.8,1.0,0.0,0.194,0,
5437,中澤里桜,4.4,89,2.2,2.2,4.5,3.3,1.0,2.1,0.226,0,
5460,早川理稀,4.5,66,0.0,4.5,4.5,3.3,1.0,0.2,0.183,0,
3256,三角哲男,64.2,34,2.9,32.4,35.3,34.0,0.9,5.5,0.177,1,100.0
3455,谷本幸司,47.0,37,8.1,10.8,18.9,17.6,0.9,7.3,0.205,2,0.0
3467,森弘行,34.2,27,11.1,3.7,14.8,13.4,0.9,8.6,0.153,2,0.0
4451,松崎祐太郎,64.4,34,8.8,26.5,35.3,34.0,0.9,9.6,0.196,0,
5063,大塚雅治,41.1,39,2.6,15.4,17.9,16.6,0.9,3.1,0.2,0,
5093,浦野海,43.2,37,13.5,5.4,18.9,17.6,0.9,11.1,0.237,1,100.0
5386,米玉利大悟,18.4,65,1.5,7.7,9.2,8.1,0.9,1.6,0.184,0,
5435,中西月輝,1.8,109,0.0,1.8,1.8,0.8,0.9,0.0,0.223,0,
5438,星田夢結,1.7,107,0.0,1.9,1.9,0.8,0.9,0.0,0.206,0,
5454,谷島咲希,2.0,51,2.0,0.0,2.0,0.8,0.9,1.5,0.216,17,0.0
5469,今泉博人,2.0,49,0.0,2.0,2.0,0.8,0.9,0.0,0.226,0,
4068,幸田智裕,44.6,32,6.2,12.5,18.8,17.6,0.8,5.9,0.161,1,0.0
4247,齊藤優,45.7,32,6.2,12.5,18.8,17.6,0.8,5.9,0.175,0,
4547,中田竜太,60.2,37,5.4,24.3,29.7,28.7,0.8,6.4,0.208,7,14.3
4633,森智也,58.2,37,5.4,24.3,29.7,28.7,0.8,6.4,0.212,0,
5076,石原光,50.0,39,2.6,20.5,23.1,22.0,0.8,3.7,0.184,3,66.7
5247,大森翼,45.1,32,0.0,18.8,18.8,17.6,0.8,1.7,0.169,0,
5330,安河内鈴之介,64.1,37,10.8,24.3,35.1,34.0,0.8,11.0,0.17,2,50.0
5392,安武一也,2.2,119,0.8,0.8,1.7,0.8,0.8,0.8,0.178,0,
5415,阿部未侑,1.5,112,0.0,1.8,1.8,0.8,0.8,0.0,0.224,6,0.0
5444,林風音,1.7,117,0.9,0.9,1.7,0.8,0.8,0.8,0.205,8,0.0
5458,田中大輝,1.8,56,0.0,1.8,1.8,0.8,0.8,0.0,0.205,0,
3156,金子良昭,31.4,17,0.0,11.8,11.8,10.4,0.7,1.2,0.218,2,0.0
4219,本岡勝利,27.2,25,4.0,8.0,12.0,10.9,0.7,3.9,0.229,0,
4461,安田吉宏,41.3,34,2.9,14.7,17.6,16.6,0.7,3.5,0.165,1,0.0
4994,山本梨菜,64.9,40,15.0,20.0,35.0,34.0,0.7,14.0,0.187,1,0.0
5044,渡邉健,40.6,34,5.9,11.8,17.6,16.6,0.7,5.5,0.195,4,25.0
5402,塚越陸斗,1.5,120,0.8,0.8,1.7,0.8,0.7,0.8,0.206,10,0.0
5138,村本大成,31.2,17,0.0,11.8,11.8,10.4,0.7,1.2,0.193,0,
3690,河合三弘,41.9,40,5.0,12.5,17.5,16.6,0.6,4.9,0.187,2,0.0
3834,細川明人,34.8,28,10.7,3.6,14.3,13.4,0.6,8.4,0.21,2,50.0
3882,新田智彰,46.4,27,3.7,14.8,18.5,17.6,0.6,4.2,0.173,1,0.0
3956,横澤剛治,59.0,27,11.1,18.5,29.6,28.7,0.6,10.3,0.165,1,100.0
4051,清水敦揮,72.0,29,17.2,20.7,37.9,37.1,0.6,15.9,0.2,1,100.0
4350,篠崎元志,70.3,29,6.9,31.0,37.9,37.1,0.6,9.1,0.134,0,
4405,南野利騰,36.2,28,0.0,14.3,14.3,13.4,0.6,1.4,0.169,3,0.0
4531,武富智亮,64.2,43,9.3,25.6,34.9,34.0,0.6,9.8,0.151,0,
4815,伏島祐介,39.6,40,5.0,12.5,17.5,16.6,0.6,4.9,0.208,2,50.0
5158,宮脇遼太,63.4,46,17.4,17.4,34.8,34.0,0.6,15.9,0.151,0,
5185,加藤優弥,50.5,35,2.9,20.0,22.9,22.0,0.6,4.0,0.167,3,100.0
5203,神里琴音,44.5,27,3.7,14.8,18.5,17.6,0.6,4.2,0.164,1,0.0
5339,石井伸長,46.4,38,7.9,10.5,18.4,17.6,0.6,7.1,0.169,0,
5354,渡邊雄斗,23.2,78,5.1,6.4,11.5,10.9,0.6,4.9,0.204,0,
5368,宮崎心之介,50.0,57,7.0,15.8,22.8,22.0,0.6,6.9,0.201,10,10.0
5397,寺田夢生,1.8,133,0.0,1.5,1.5,0.8,0.6,0.0,0.179,6,0.0
5430,鳥本智史,4.0,100,2.0,2.0,4.0,3.3,0.6,1.9,0.178,6,16.7
5432,安藤瑠希,14.0,105,3.8,4.8,8.6,7.9,0.6,3.6,0.162,12,0.0
5450,藤本遼磨,6.2,48,0.0,4.2,4.2,3.3,0.6,0.2,0.196,0,
4010,越智照浩,33.3,21,0.0,14.3,14.3,13.4,0.5,1.7,0.22,1,0.0
4164,岩永節也,36.2,21,4.8,9.5,14.3,13.4,0.5,4.4,0.219,0,
4460,後藤翔之,61.8,34,5.9,23.5,29.4,28.7,0.5,6.8,0.171,0,
4499,滝川真由子,53.8,24,4.2,20.8,25.0,24.2,0.5,5.5,0.176,0,
4682,大上卓人,60.1,34,17.6,11.8,29.4,28.7,0.5,15.0,0.164,0,
4683,向井田直弥,26.6,52,7.7,3.8,11.5,10.9,0.5,6.8,0.138,0,
4736,高倉和士,71.0,45,17.8,20.0,37.8,37.1,0.5,16.7,0.145,1,0.0
3207,田村美和,19.2,23,0.0,8.7,8.7,8.1,0.4,0.6,0.166,1,0.0
3442,宮武英司,41.0,29,3.4,13.8,17.2,16.6,0.4,3.8,0.161,0,
3681,山谷央,45.1,22,0.0,18.2,18.2,17.6,0.4,2.1,0.149,2,50.0
3716,石渡鉄兵,58.6,41,12.2,17.1,29.3,28.7,0.4,11.3,0.129,4,0.0
3955,眞田英二,46.0,22,0.0,18.2,18.2,17.6,0.4,2.1,0.222,0,
4004,山本浩輔,46.3,22,9.1,9.1,18.2,17.6,0.4,7.5,0.185,0,
4106,坂井康嗣,29.2,18,0.0,11.1,11.1,10.4,0.4,1.2,0.186,0,
4271,川崎公靖,42.9,22,13.6,4.5,18.2,17.6,0.4,10.2,0.179,0,
4272,大場広孝,43.0,33,6.1,12.1,18.2,17.6,0.4,5.8,0.199,4,0.0
4422,永井亮次,45.0,33,6.1,12.1,18.2,17.6,0.4,5.8,0.203,0,
4440,萩原知哉,38.1,29,3.4,13.8,17.2,16.6,0.4,3.8,0.208,0,
4509,平見真彦,59.3,41,7.3,22.0,29.3,28.7,0.4,7.7,0.214,1,0.0
4573,佐藤翼,57.7,41,9.8,19.5,29.3,28.7,0.4,9.5,0.154,4,50.0
4697,國弘翔平,38.1,29,6.9,10.3,17.2,16.6,0.4,6.1,0.223,0,
4730,土屋実沙希,50.3,22,4.5,18.2,22.7,22.0,0.4,5.4,0.21,0,
5319,近藤颯斗,49.7,31,3.2,19.4,22.6,22.0,0.4,4.3,0.16,0,
3516,吉原聖人,34.9,29,3.4,10.3,13.8,13.4,0.3,3.6,0.189,1,0.0
4043,桐本康臣,60.1,31,9.7,19.4,29.0,28.7,0.3,9.4,0.195,2,100.0
4482,守屋美穂,60.1,31,3.2,25.8,29.0,28.7,0.3,5.1,0.188,0,
4502,遠藤エミ,72.4,40,15.0,22.5,37.5,37.1,0.3,14.6,0.149,2,0.0
4552,杉山勝匡,48.7,49,4.1,18.4,22.4,22.0,0.3,4.7,0.151,0,
4566,塩田北斗,59.1,31,6.5,22.6,29.0,28.7,0.3,7.2,0.135,0,
4653,小野達哉,68.7,32,15.6,21.9,37.5,37.1,0.3,14.9,0.151,0,
4960,黒野元基,75.7,37,16.2,27.0,43.2,42.8,0.3,15.9,0.151,0,
5363,山本凱立,2.1,88,0.0,1.1,1.1,0.8,0.3,0.0,0.196,0,
5440,薗頭心,3.6,109,3.7,0.0,3.7,3.3,0.3,3.3,0.179,0,
3662,大庭元明,52.9,49,8.2,16.3,24.5,24.2,0.2,8.0,0.169,3,66.7
4506,稗田聖也,65.7,35,14.3,20.0,34.3,34.0,0.2,13.4,0.143,0,
4803,飯田庄吾,28.2,28,3.6,7.1,10.7,10.4,0.2,3.3,0.21,1,0.0
5259,野田昇吾,25.3,27,3.7,7.4,11.1,10.9,0.2,3.7,0.199,5,40.0
5304,井田涼介,7.9,43,4.7,2.3,7.0,6.7,0.2,3.9,0.208,5,20.0
5385,鈴木柊介,15.7,86,3.5,4.7,8.1,7.9,0.2,3.3,0.157,6,0.0
5220,青木蓮,65.9,35,2.9,31.4,34.3,34.0,0.2,5.4,0.114,7,42.9
4352,下條雄太郎,67.6,35,14.3,22.9,37.1,37.1,0.1,14.0,0.171,0,
4368,山口隆史,31.5,38,2.6,7.9,10.5,10.4,0.1,2.6,0.233,0,
4373,若狭奈美子,66.5,41,9.8,24.4,34.1,34.0,0.1,10.2,0.2,2,50.0
4550,石岡将太,51.0,27,0.0,22.2,22.2,22.0,0.1,2.3,0.144,1,0.0
4568,廣瀬真也,51.5,45,4.4,17.8,22.2,22.0,0.1,5.0,0.158,5,20.0
4714,喜多須杏奈,49.8,27,3.7,18.5,22.2,22.0,0.1,4.7,0.219,1,0.0
4719,上條暢嵩,64.9,38,13.2,21.1,34.2,34.0,0.1,12.6,0.144,2,0.0
4821,妻鳥晋也,51.1,36,11.1,11.1,22.2,22.0,0.1,9.8,0.176,0,
5037,田頭虎親,55.8,37,13.5,10.8,24.3,24.2,0.1,11.8,0.17,0,
5196,鰐部太空海,66.7,38,10.5,23.7,34.2,34.0,0.1,10.8,0.178,0,
5257,西丸侑太朗,62.9,41,14.6,19.5,34.1,34.0,0.1,13.8,0.145,0,
5389,恵良琴美,11.7,117,1.7,5.1,6.8,6.7,0.1,1.7,0.168,2,50.0
5433,米本圭佑,5.7,88,1.1,2.3,3.4,3.3,0.1,1.1,0.239,10,10.0
5436,市川瑚幸,1.6,108,0.0,0.9,0.9,0.8,0.1,0.0,0.21,14,0.0
5442,池田美優,3.4,118,0.8,2.5,3.4,3.3,0.1,0.9,0.208,0,
5451,知念伶奈,3.3,29,3.4,0.0,3.4,3.3,0.1,2.6,0.307,0,
5453,久保翔耶,8.6,58,3.4,3.4,6.9,6.7,0.1,3.1,0.169,0,
5455,澁澤周羽,3.4,59,0.0,3.4,3.4,3.3,0.1,0.2,0.197,7,0.0
3372,加藤雅之,21.4,25,4.0,4.0,8.0,8.1,-0.0,3.1,0.229,0,
3578,塩田雄一,32.1,19,0.0,10.5,10.5,10.4,0.0,1.2,0.168,0,
3596,河上年昭,33.0,30,0.0,13.3,13.3,13.4,-0.0,1.3,0.177,8,25.0
3710,吉永泰弘,40.8,30,10.0,6.7,16.7,16.6,0.0,8.2,0.192,0,
4202,浮田圭浩,42.4,36,2.8,13.9,16.7,16.6,0.0,3.3,0.218,0,
4289,落合直子,56.6,33,6.1,18.2,24.2,24.2,0.0,6.5,0.158,3,0.0
4401,小林泰,55.2,33,6.1,18.2,24.2,24.2,0.0,6.5,0.153,2,0.0
4652,酒見峻介,45.1,34,0.0,17.6,17.6,17.6,0.0,1.6,0.226,0,
4727,安部慎一,40.7,24,0.0,16.7,16.7,16.6,0.0,1.8,0.15,0,
4844,村上奈穂,40.4,30,3.3,13.3,16.7,16.6,0.0,3.8,0.227,1,100.0
4917,岩橋裕馬,36.5,30,3.3,10.0,13.3,13.4,-0.0,3.6,0.143,1,0.0
5107,松本真広,41.0,30,3.3,13.3,16.7,16.6,0.0,3.8,0.18,0,
5140,吉田彩乃,42.3,30,0.0,16.7,16.7,16.6,0.0,1.5,0.18,2,0.0
5163,清水愛海,66.8,44,13.6,20.5,34.1,34.0,0.0,13.1,0.182,0,
5378,鈴木結平太,4.3,90,1.1,2.2,3.3,3.3,0.0,1.1,0.213,6,0.0
5391,出穂和鼓,4.3,89,1.1,2.2,3.4,3.3,0.0,1.1,0.187,0,
3211,北川敏弘,27.5,29,3.4,6.9,10.3,10.4,-0.1,3.2,0.176,0,
3541,三嶌誠司,62.1,35,2.9,25.7,28.6,28.7,-0.1,4.7,0.178,3,33.3
4190,長嶋万記,70.4,19,10.5,26.3,36.8,37.1,-0.1,11.8,0.163,0,
4211,村田敦,36.0,38,2.6,10.5,13.2,13.4,-0.1,3.0,0.141,5,20.0
4319,三宅潤,58.8,42,14.3,14.3,28.6,28.7,-0.1,12.9,0.216,0,
4703,森永隆,62.5,28,10.7,17.9,28.6,28.7,-0.1,10.1,0.144,0,
4711,前出達吉,60.9,35,8.6,20.0,28.6,28.7,-0.1,8.7,0.165,3,0.0
4914,吉田裕平,62.2,35,22.9,5.7,28.6,28.7,-0.1,18.7,0.13,0,
5198,奥村明日香,42.9,23,4.3,13.0,17.4,17.6,-0.1,4.7,0.194,0,
5214,田中宏典,45.2,40,5.0,12.5,17.5,17.6,-0.1,5.0,0.196,1,0.0
5393,藤原駿,1.2,136,0.0,0.7,0.7,0.8,-0.1,0.0,0.21,0,
5414,中澤英里,3.1,32,0.0,3.1,3.1,3.3,-0.1,0.3,0.224,0,
3302,谷川里江,48.1,23,13.0,8.7,21.7,22.0,-0.2,10.5,0.207,2,50.0
3874,山本寛久,68.1,38,18.4,18.4,36.8,37.1,-0.2,17.0,0.167,0,
4022,待鳥雄紀,37.0,23,4.3,8.7,13.0,13.4,-0.2,4.2,0.177,1,0.0
4268,和合俊介,26.0,19,5.3,5.3,10.5,10.9,-0.2,4.5,0.218,3,0.0
4351,里岡右貴,71.6,49,12.2,24.5,36.7,37.1,-0.2,12.5,0.131,4,25.0
4626,伊藤紘章,44.2,29,3.4,13.8,17.2,17.6,-0.2,4.0,0.239,0,
4784,向井田真紀,35.3,23,8.7,4.3,13.0,13.4,-0.2,6.8,0.233,0,
4811,向井田佑紀,44.5,29,0.0,17.2,17.2,17.6,-0.2,1.8,0.191,2,50.0
5120,山本稔太朗,50.8,23,13.0,8.7,21.7,22.0,-0.2,10.5,0.177,1,0.0
5131,江藤敦宏,27.4,19,0.0,10.5,10.5,10.9,-0.2,1.6,0.161,3,33.3
5353,草川壮良,16.6,65,3.1,4.6,7.7,7.9,-0.2,3.0,0.175,0,
5357,田中瀬里奈,3.1,65,1.5,1.5,3.1,3.3,-0.2,1.4,0.18,16,0.0
5371,早川颯太,3.8,64,1.6,1.6,3.1,3.3,-0.2,1.5,0.205,2,0.0
5372,上岡巧汰,5.8,127,0.0,3.1,3.1,3.3,-0.2,0.1,0.16,0,
5410,今泉澪,3.8,127,1.6,1.6,3.1,3.3,-0.2,1.5,0.172,0,
5413,宮城那菜,7.3,127,0.8,2.4,3.1,3.3,-0.2,0.8,0.139,5,0.0
5426,甲斐貴大,7.9,107,1.9,4.7,6.5,6.7,-0.2,1.9,0.196,0,
3775,泉啓文,31.9,40,2.5,7.5,10.0,10.4,-0.3,2.5,0.198,0,
3860,松本浩貴,29.8,30,3.3,6.7,10.0,10.4,-0.3,3.1,0.197,6,16.7
3928,林恵祐,29.3,30,0.0,10.0,10.0,10.4,-0.3,0.9,0.201,0,
4116,川田正人,46.3,35,2.9,14.3,17.1,17.6,-0.3,3.6,0.212,1,0.0
4325,新出浩司,41.8,31,3.2,12.9,16.1,16.6,-0.3,3.7,0.147,3,33.3
4332,村上彰一,38.0,31,6.5,9.7,16.1,16.6,-0.3,5.9,0.199,3,0.0
4766,石井孝之,38.0,31,3.2,12.9,16.1,16.6,-0.3,3.7,0.112,4,0.0
4791,黒澤めぐみ,54.7,42,7.1,16.7,23.8,24.2,-0.3,7.2,0.217,3,33.3
5302,秋末秦悟,30.4,30,3.3,6.7,10.0,10.4,-0.3,3.1,0.171,0,
5358,増本杏珠,18.9,39,0.0,7.7,7.7,8.1,-0.3,0.5,0.202,0,
5383,中村楓,6.5,100,1.0,2.0,3.0,3.3,-0.3,1.0,0.176,2,0.0
4112,大久保信一郎,59.8,32,6.2,21.9,28.1,28.7,-0.4,7.1,0.193,1,0.0
4349,犬童千秋,42.0,25,4.0,12.0,16.0,16.6,-0.4,4.2,0.115,1,100.0
4362,土屋智則,63.7,24,4.2,29.2,33.3,34.0,-0.4,6.9,0.155,0,
5341,山道諄也,15.1,68,2.9,4.4,7.4,7.9,-0.4,2.9,0.199,16,12.5
3419,栗原謙治,9.5,17,0.0,5.9,5.9,6.7,-0.4,0.9,0.263,2,0.0
4843,深尾巴恵,40.1,25,8.0,8.0,16.0,16.6,-0.4,6.7,0.158,0,
3471,赤峰和也,32.6,24,0.0,12.5,12.5,13.4,-0.5,1.5,0.204,1,0.0
3587,武田信一,30.3,41,2.4,7.3,9.8,10.4,-0.5,2.5,0.178,2,0.0
3652,森下勇,27.4,20,5.0,5.0,10.0,10.9,-0.5,4.4,0.24,6,16.7
3796,長野道臣,42.2,44,9.1,6.8,15.9,16.6,-0.5,8.0,0.185,0,
3841,佐々木和伸,63.4,48,8.3,25.0,33.3,34.0,-0.5,9.0,0.194,1,0.0
4074,柳沢一,66.7,33,12.1,21.2,33.3,34.0,-0.5,11.9,0.131,1,0.0
4103,山崎善庸,29.3,31,0.0,9.7,9.7,10.4,-0.5,0.9,0.276,4,0.0
4292,麻生慎介,65.8,30,23.3,10.0,33.3,34.0,-0.5,19.3,0.141,3,66.7
4337,平本真之,68.2,33,12.1,24.2,36.4,37.1,-0.5,12.5,0.153,1,100.0
4342,谷野錬志,66.2,33,15.2,18.2,33.3,34.0,-0.5,14.0,0.159,3,66.7
4344,新田雄史,69.4,33,6.1,30.3,36.4,37.1,-0.5,8.4,0.183,2,50.0
4394,永嶋裕一,63.1,33,9.1,24.2,33.3,34.0,-0.5,9.8,0.153,3,0.0
4434,田中辰彦,62.8,33,12.1,21.2,33.3,34.0,-0.5,11.9,0.19,0,
4590,渡邉優美,64.2,39,12.8,20.5,33.3,34.0,-0.5,12.4,0.175,0,
4718,北川太一,63.0,36,8.3,25.0,33.3,34.0,-0.5,9.2,0.156,0,
4822,百武翔,63.7,42,4.8,28.6,33.3,34.0,-0.5,6.5,0.206,1,0.0
4823,中村桃佳,63.6,36,8.3,25.0,33.3,34.0,-0.5,9.2,0.165,1,0.0
4826,井上一輝,68.3,44,18.2,18.2,36.4,37.1,-0.5,17.0,0.143,0,
4848,仲谷颯仁,65.2,39,12.8,20.5,33.3,34.0,-0.5,12.4,0.158,0,
4928,栗城匠,65.6,33,12.1,21.2,33.3,34.0,-0.5,11.9,0.154,2,0.0
4938,小芦るり華,65.2,33,6.1,27.3,33.3,34.0,-0.5,7.7,0.183,1,0.0
4959,井上忠政,66.0,39,17.9,15.4,33.3,34.0,-0.5,16.1,0.152,0,
5218,山田理央,63.9,36,16.7,16.7,33.3,34.0,-0.5,15.1,0.169,2,0.0
5234,塚越海斗,69.1,44,9.1,27.3,36.4,37.1,-0.5,10.2,0.15,3,0.0
5333,山下智己,33.3,24,0.0,12.5,12.5,13.4,-0.5,1.5,0.186,0,
5396,近藤来希,5.9,107,0.0,2.8,2.8,3.3,-0.5,0.1,0.208,0,
4313,西村美智子,53.8,34,2.9,20.6,23.5,24.2,-0.5,4.3,0.165,1,0.0
5439,志賀美優,3.3,109,0.0,2.8,2.8,3.3,-0.5,0.1,0.202,8,0.0
5449,堀井涼平,5.3,38,2.6,0.0,2.6,3.3,-0.5,2.2,0.167,7,0.0
3105,内山文典,47.6,33,0.0,21.2,21.2,22.0,-0.6,2.1,0.179,3,66.7
3175,渡辺千草,44.3,30,3.3,13.3,16.7,17.6,-0.6,3.9,0.173,0,
4024,井口佳典,60.4,36,2.8,25.0,27.8,28.7,-0.6,4.6,0.152,1,0.0
4131,原豊土,62.4,36,13.9,13.9,27.8,28.7,-0.6,12.4,0.187,2,50.0
4184,渡邊雄一郎,74.2,31,9.7,32.3,41.9,42.8,-0.6,11.5,0.173,0,
4529,嶋義信,59.6,36,8.3,19.4,27.8,28.7,-0.6,8.5,0.183,1,0.0
4649,和田操拓,50.2,47,4.3,17.0,21.3,22.0,-0.6,4.8,0.136,0,
4918,川島拓郎,47.6,33,3.0,18.2,21.2,22.0,-0.6,4.1,0.181,1,0.0
4945,上村宏太,34.3,32,3.1,9.4,12.5,13.4,-0.6,3.4,0.173,0,
5156,坂野さくら,44.4,30,0.0,16.7,16.7,17.6,-0.6,1.7,0.197,0,
5252,荒木颯斗,61.3,36,5.6,22.2,27.8,28.7,-0.6,6.5,0.17,2,50.0
5271,杉山太陽,33.0,32,3.1,9.4,12.5,13.4,-0.6,3.4,0.185,0,
5287,滝沢織寧,22.6,30,3.3,6.7,10.0,10.9,-0.6,3.4,0.163,8,12.5
5381,有山望,18.4,55,0.0,7.3,7.3,8.1,-0.6,0.3,0.172,4,0.0
5420,吉原快誓,4.5,116,0.9,1.7,2.6,3.3,-0.6,0.9,0.178,0,
5443,西村仁吾,2.7,112,1.8,0.9,2.7,3.3,-0.6,1.7,0.229,0,
5446,長嶺真李愛,0.0,40,0.0,0.0,0.0,0.8,-0.6,0.0,0.231,0,
5447,岡本亜子,0.0,44,0.0,0.0,0.0,0.8,-0.6,0.0,0.188,0,
5448,福田柊人,0.0,49,0.0,0.0,0.0,0.8,-0.6,0.0,0.209,0,
5452,上馬場風依,0.0,44,0.0,0.0,0.0,0.8,-0.6,0.0,0.193,0,
5457,山田陽翔,0.0,50,0.0,0.0,0.0,0.8,-0.6,0.0,0.204,0,
5459,田中きら,0.0,42,0.0,0.0,0.0,0.8,-0.6,0.0,0.212,0,
5461,板頭里緒,0.0,47,0.0,0.0,0.0,0.8,-0.6,0.0,0.192,6,0.0
5463,出口飛龍,0.0,46,0.0,0.0,0.0,0.8,-0.6,0.0,0.208,0,
5464,宮田栞,0.0,36,0.0,0.0,0.0,0.8,-0.6,0.0,0.222,0,
5465,直江健成,0.0,39,0.0,0.0,0.0,0.8,-0.6,0.0,0.231,0,
5468,山口隼人,0.0,48,0.0,0.0,0.0,0.8,-0.6,0.0,0.197,0,
5470,坂口諒宗,0.0,39,0.0,0.0,0.0,0.8,-0.6,0.0,0.217,0,
5472,中川海虹,0.0,39,0.0,0.0,0.0,0.8,-0.6,0.0,0.25,0,
3434,松尾宣邦,44.9,36,5.6,11.1,16.7,17.6,-0.7,5.4,0.182,0,
3868,尾形栄治,39.9,32,3.1,12.5,15.6,16.6,-0.7,3.6,0.203,3,0.0
3898,平田忠則,74.3,43,20.9,20.9,41.9,42.8,-0.7,19.5,0.152,2,50.0
4013,中島孝平,68.2,47,25.5,10.6,36.2,37.1,-0.7,22.6,0.15,2,100.0
4138,中井俊祐,41.2,32,9.4,6.2,15.6,16.6,-0.7,7.9,0.148,0,
4336,松田竜馬,47.4,42,9.5,7.1,16.7,17.6,-0.7,8.4,0.157,2,50.0
4498,宮本夏樹,49.2,24,8.3,12.5,20.8,22.0,-0.7,7.7,0.188,0,
4524,深谷知博,61.6,29,6.9,20.7,27.6,28.7,-0.7,7.6,0.147,1,0.0
4728,山口亮,41.4,32,3.1,12.5,15.6,16.6,-0.7,3.6,0.206,0,
4876,梅木敬太,43.7,42,4.8,11.9,16.7,17.6,-0.7,4.9,0.177,2,0.0
5201,村上宗太郎,43.4,36,0.0,16.7,16.7,17.6,-0.7,1.5,0.274,0,
5266,石田勇斗,39.2,32,3.1,12.5,15.6,16.6,-0.7,3.6,0.152,2,0.0
5349,宮崎奏磨,1.9,62,0.0,0.0,0.0,0.8,-0.7,0.0,0.203,2,0.0
5366,塩嶋泰空,1.9,94,0.0,0.0,0.0,0.8,-0.7,0.0,0.196,0,
5370,日隈茜,0.8,72,0.0,0.0,0.0,0.8,-0.7,0.0,0.2,0,
5380,野田亜湖,0.0,88,0.0,0.0,0.0,0.8,-0.7,0.0,0.28,0,
5418,堀内亜海,0.0,130,0.0,0.0,0.0,0.8,-0.7,0.0,0.199,0,
5422,真田聖也,1.0,84,0.0,0.0,0.0,0.8,-0.7,0.0,0.154,15,0.0
5424,熊倉幹太,2.0,80,0.0,0.0,0.0,0.8,-0.7,0.0,0.213,14,0.0
5425,西山育,0.9,99,0.0,0.0,0.0,0.8,-0.7,0.0,0.247,8,0.0
5428,古園井綾南,0.0,99,0.0,0.0,0.0,0.8,-0.7,0.0,0.194,0,
5429,吉川颯汰,1.0,100,0.0,0.0,0.0,0.8,-0.7,0.0,0.218,0,
5423,高橋嗣穏,0.0,94,0.0,0.0,0.0,0.8,-0.7,0.0,0.21,0,
